County,Water_Body_Name,Landmark,Advisory Level,Advisory_Date_of_Recommendation,AdvisoryDetail,Advisory_Detail_Description,Bloom_Date_Created,Bloom_Report_ID,Advisory Level,AdvisoryLevelDescription,Contact_Organization,County,Landmark,Observation_Date,Rec_Land_Manager,Regional_Water_Board,Water_Body_Manager,Water_Body_Name,DetailStaticText,Bloom Longitude Corrected,Bloom_Latitude
San Mateo,Alpine Pond,Midpeninsula Open Space District Skyline Field Office,Last verified >90 days ago,10/20/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,10/19/2023 12:12,4408,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Midpeninsula Regional Open Space District,San Mateo,Midpeninsula Open Space District Skyline Field Office,10/12/2023 0:00,,Region 2 - San Francisco Bay,,Alpine Pond,Detail,-122.18819,37.31335
San Mateo,Seal Slough,near Parkside Aquatic Park,Last verified >90 days ago,6/29/2023,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,5/20/2022 13:26,3340,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,San Francisco Bay Regional Water Quality Control Board,San Mateo,near Parkside Aquatic Park,5/11/2022 0:00,,Region 2 - San Francisco Bay,,Seal Slough,Detail,-122.29095,37.55958
Santa Barbara,Alamo Pintado Creek,Figueroa Mountain in Santa Ynez along Lovers Loop Trail,Last verified >90 days ago,7/14/2023,"Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.",7/9/2023 8:35,4243,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Santa Barbara,Figueroa Mountain in Santa Ynez along Lovers Loop Trail,7/8/2023 0:00,,Region 3 - Central Coast,,Alamo Pintado Creek,Detail,-120.06154,34.74186
Santa Barbara,Pacific Ocean,Outlet on Tajiguas Beach north of Santa Barbara,Last verified >90 days ago,6/16/2023,Marine bloom suspected (red tide),"Marine bloom or “red tide” are suspected in this area. Red tides appear reddish-brown color and can cause marine animal impacts, particularly for fish. Until water monitoring results are provided to confirm presence of red tide in this area, we recommend people and pets avoid contact with the water during times of any water discoloration or dense blooms in the water. People exposed to marine algae blooms via water contact may experience irritation of the eyes, skin, or respiratory system.",6/16/2023 9:31,4163,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,UCSB Grad student- Miller Lab,Santa Barbara,Outlet on Tajiguas Beach north of Santa Barbara,6/15/2023 0:00,,Region 9 - San Diego,,Pacific Ocean,Detail,-120.13000,34.47200
Santa Barbara,San Ysidro Creek,La Vuelta Road,Last verified >90 days ago,7/14/2023,"Suspected bloom, investigation ongoing","A suspected harmful algal bloom was reported, an investigation is underway and this report will be updated once info is provided by the responding organizations.",7/10/2023 7:33,4256,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Santa Barbara,La Vuelta Road,7/10/2023 0:00,,Region 3 - Central Coast,,San Ysidro Creek,Detail,-119.62034,34.42284
Santa Clara,Swanson Creek,Swanson Creek above Uvas Cr.,Last verified >90 days ago,6/9/2023,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",6/9/2023 9:43,4152,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,Santa Clara,Swanson Creek above Uvas Cr.,5/30/2023 0:00,,Region 5 - Central Valley,,Swanson Creek,Detail,-121.79433,37.08499
Shasta,Lake Britton,Jamo Boat Launch,Last verified >90 days ago,9/1/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/1/2023 17:41,4372,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Shasta,Jamo Boat Launch,8/28/2023 0:00,Pacific Gas and Electric,Region 5 - Central Valley,Pacific Gas and Electric,Lake Britton,Detail,-121.62300,41.01917
Shasta,Lake Britton,North Ferry Crossing,Last verified >90 days ago,9/1/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/1/2023 17:40,4371,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Shasta,North Ferry Crossing,8/28/2023 0:00,Pacific Gas and Electric,Region 5 - Central Valley,Pacific Gas and Electric,Lake Britton,Detail,-121.66786,41.02396
Shasta,Lake Britton,State Park Beach,Last verified >90 days ago,9/1/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/1/2023 17:42,4373,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Shasta,State Park Beach,8/28/2023 0:00,Pacific Gas and Electric,Region 5 - Central Valley,Pacific Gas and Electric,Lake Britton,Detail,-121.65767,41.02897
Shasta,Lake Britton,State Park Marina,Last verified >90 days ago,9/1/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,9/1/2023 17:43,4374,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Shasta,State Park Marina,8/28/2023 0:00,Pacific Gas and Electric,Region 5 - Central Valley,Pacific Gas and Electric,Lake Britton,Detail,-121.65731,41.02818
Shasta,Whiskeytown Lake,Grizzly Gulch Rd. at intersection of Hwy 299W,Last verified >90 days ago,8/28/2023,Testing results below posting triggers,Water testing of samples resulted in no exceedance of an advisory trigger threshold.,8/15/2023 11:43,4331,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,National Park Service (Whiskeytown National Recreation Area,Shasta,Grizzly Gulch Rd. at intersection of Hwy 299W,8/10/2023 0:00,,Region 5 - Central Valley,,Whiskeytown Lake,Detail,-122.60007,40.65377
Siskiyou,J.C. Boyle Reservoir,(RM 224.78),Last verified >90 days ago,10/2/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",1/23/2023 14:36,4004,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,(RM 224.78),1/23/2023 0:00,PacifiCorp,Region 1 - North Coast,PacifiCorp,J.C. Boyle Reservoir,Detail,-122.03130,42.13510
Siskiyou,Lower Klamath National Wildlife Refuge,Stateline Boat Ramp,Last verified >90 days ago,4/27/2023,No cyano bloom w/testing; Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",1/23/2023 8:10,4003,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,Stateline Boat Ramp,1/4/2023 0:00,Unknown,Region 1 - North Coast,United States Fish and Wildlife,Lower Klamath National Wildlife Refuge,Detail,-121.82464,42.00201
Siskiyou,Lower Klamath National Wildlife Refuge,West Sheepy Lake,Last verified >90 days ago,4/27/2023,De-watered site,No water sampling or testing was conducted by a routine water monitoring program since the site was de-watered.,1/23/2023 8:08,4002,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,West Sheepy Lake,1/4/2023 0:00,Unknown,Region 1 - North Coast,United States Fish and Wildlife,Lower Klamath National Wildlife Refuge,Detail,-121.79713,41.96463
Siskiyou,Moosehead Creek,above McCloud River near hwy 89 (505PS2284),Last verified >90 days ago,8/10/2023,No cyano bloom w/testing,Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.,8/10/2023 16:26,4326,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CALIFORNIA DEPARTMENT OF FISH AND WILDLIFE,Siskiyou,above McCloud River near hwy 89 (505PS2284),8/2/2023 0:00,,Region 5 - Central Valley,,Moosehead Creek,Detail,-121.80294,41.20543
Siskiyou,Tule Lake Wildlife Refuge,Sump 1A boat ramp,Last verified >90 days ago,4/27/2023,De-watered site,No water sampling or testing was conducted by a routine water monitoring program since the site was de-watered.,1/23/2023 8:01,3998,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,Sump 1A boat ramp,1/4/2023 0:00,Unknown,Region 1 - North Coast,United States Fish and Wildlife,Tule Lake Wildlife Refuge,Detail,-121.56470,41.90691
Siskiyou,Tule Lake Wildlife Refuge,Sump 1A near levee,Last verified >90 days ago,4/27/2023,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",1/23/2023 8:06,4001,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,Sump 1A near levee,1/4/2023 0:00,Unknown,Region 1 - North Coast,United States Fish and Wildlife,Tule Lake Wildlife Refuge,Detail,-121.52009,41.94350
Siskiyou,Tule Lake Wildlife Refuge,Sump 1A southwest shore,Last verified >90 days ago,4/27/2023,De-watered site,No water sampling or testing was conducted by a routine water monitoring program since the site was de-watered.,1/23/2023 8:03,3999,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,Sump 1A southwest shore,1/4/2023 0:00,Unknown,Region 1 - North Coast,United States Fish and Wildlife,Tule Lake Wildlife Refuge,Detail,-121.54321,41.87326
Siskiyou,Tule Lake Wildlife Refuge,Sump 1B northwest corner,Last verified >90 days ago,4/27/2023,No cyano bloom w/testing; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples did not detect presence of harmful algal bloom produced by cyanobacteria.",1/23/2023 8:05,4000,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Siskiyou,Sump 1B northwest corner,1/4/2023 0:00,Unknown,Region 1 - North Coast,United States Fish and Wildlife,Tule Lake Wildlife Refuge,Detail,-121.49242,41.85550
Solano,Carquinez Strait,Glen Cove Marina,Last verified >90 days ago,8/1/2023,Marine bloom suspected (red tide),"Marine bloom or “red tide” are suspected in this area. Red tides appear reddish-brown color and can cause marine animal impacts, particularly for fish. Until water monitoring results are provided to confirm presence of red tide in this area, we recommend people and pets avoid contact with the water during times of any water discoloration or dense blooms in the water. People exposed to marine algae blooms via water contact may experience irritation of the eyes, skin, or respiratory system.",8/1/2023 16:37,4311,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Baykeeper,Solano,Glen Cove Marina,8/1/2023 0:00,,Region 2 - San Francisco Bay,,Carquinez Strait,Detail,-122.21314,38.06733
Solano,Lake Herman,Lake Herman,Last verified >90 days ago,10/17/2023,visual monitoring based advisory,Advisory is based on visual monitoring for indicators of harmful algal bloom and trigger public health posting of “caution” advisory level.,10/6/2023 14:49,4397,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,,Solano,Lake Herman,10/6/2023 0:00,City Department,Region 2 - San Francisco Bay,,Lake Herman,Detail,-122.15189,38.09680
Sonoma,Spring Lake,Lakewide,Last verified >90 days ago,8/14/2023,Bottom/benthic bloom observed; Rec algal mat general awareness; Testing results below posting triggers,"Observations at this site include confirmation of harmful algal bloom that  forms potential toxic algal mats that grow attached to cobble, sand, and plants on the bottom of the waterway. The water can appear clear when algal mats are attached to the bottom. These mats can dislodge and float downstream or strand on the shoreline, children and dogs should avoid touching mat material.  Water Boards recommends posting of “algal mats general awareness sign” for HABs at this site and nearby access points.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",8/3/2023 18:42,4315,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,RB1 FHAB,Sonoma,Lakewide,8/3/2023 0:00,County Environmental Health Department,Region 1 - North Coast,Local Park and Recreation Department,Spring Lake,Detail,-122.65313,38.45158
Tulare,Nobe Young Creek,Nobe Young Creek ~0.2mi above Great Western Divide Hwy,Last verified >90 days ago,9/1/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",9/1/2023 10:21,4367,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CALIFORNIA DEPARTMENT OF FISH AND WILDLIFE,Tulare,Nobe Young Creek ~0.2mi above Great Western Divide Hwy,8/23/2023 0:00,,Region 5 - Central Valley,,Nobe Young Creek,Detail,-118.56685,36.02051
Tulare,Poison Meadow Creek,Poison Meadow Creek ~1.2mi above Brush Cr.,Last verified >90 days ago,9/1/2023,Testing results below posting triggers; Updates from routine monitoring program-organization,"Updates to this report are provided by a routine water monitoring program conducting site visits at this waterway, refer to Organization field above for more information.  Water testing of samples resulted in no exceedance of an advisory trigger threshold.",9/1/2023 10:12,4366,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,CALIFORNIA DEPARTMENT OF FISH AND WILDLIFE,Tulare,Poison Meadow Creek ~1.2mi above Brush Cr.,8/24/2023 0:00,,Region 5 - Central Valley,,Poison Meadow Creek,Detail,-118.41531,35.95289
Ventura,Santa Paula Creek,Santa Paula Creek ~1.5mi N Hwy 150,Last verified >90 days ago,6/30/2023,Advisory based on visual and toxins,Advisory based on presence of harmful algal bloom and water testing that detected cyanotoxins.,5/31/2022 8:56,3442,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,California Department of Fish and Wildlife,Ventura,Santa Paula Creek ~1.5mi N Hwy 150,5/17/2022 0:00,,Region 4 - Los Angeles,,Santa Paula Creek,Detail,-119.07616,34.43952
Ventura,Unnamed outfall,Pacific Ocean near Harbor Blvd at San Jon St. bike path,Last verified >90 days ago,11/3/2023,Under investigation,This report is under investigation.,11/2/2023 10:28,4413,Last verified >90 days ago,No new observations have been made of this bloom for more than 90 days. Contact waterbody manager for current conditions.,Blue Water Task Force - Ventura County Chapter Surfrider Foundation,Ventura,Pacific Ocean near Harbor Blvd at San Jon St. bike path,10/29/2323 0:00,City Department,Region 4 - Los Angeles,,Unnamed outfall,Detail,-119.28502,34.27311
